FECHA INICIO;FECHA TERMINO;CONCEPTO;LINE;KEY Equipment;UNIDAD;CONSUMO;ID;ID Unico;ID FABRICACION
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G100;[m3];6570,508766;100;100.1; GRUPO 100
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G101;[m3];3943,277927;101;101.1; GRUPO 101
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G102;[m3];2443,512027;102;102.1; GRUPO 102
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G44;[m3];2315,352179;44;44.1; GRUPO 44
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G45;[m3];851,9726978;45;45.1; GRUPO 45
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G46;[m3];0;46;46.1; GRUPO 46
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G51;[m3];1538,392254;51;51.1; GRUPO 51
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G73;[m3];315,3511748;73;73.1; GRUPO 73
18/11/2024;24/11/2024;A. COMPRIMIDO;FMD;G84;[m3];4054,94468;84;84.1; GRUPO 84
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;C13;[m3];0;13;13.1;GRUPO 13
18/11/2024;24/11/2024;A. COMPRIMIDO;PMD;TOTAL Proceso;[m3];7038;209;209.1;TOTAL PMD
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;C32;[m3];2337,61525;32;32.1;GRUPO 32
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;C33;[m3];15083,16209;33;33.1;GRUPO 33
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;C61;[m3];8385,541226;61;61.1;GRUPO 61
18/11/2024;24/11/2024;AGUA;PMD;Admoist;[m3];16,43398066;231;231.2;HxD VENA (pre-secado)
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;C63;[m3];15527,09233;63;63.1;GRUPO 63
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;C64;[m3];3115,926272;64;64.1;GRUPO 64
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;C65;[m3];5235,445012;65;65.1;GRUPO 65
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;C68;[m3];4837,642412;68;68.1;GRUPO 68
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;C90;[m3];4462,786612;90;90.1;GRUPO 90
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;C96;[m3];0;96;96.1;GRUPO 96
18/11/2024;24/11/2024;GAS;UTILITIES;Calefaccion SMD1;[m3];0;264;264.5;TEMPERATURA
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E13;[m3];2617,823401;401;401.1;GRUPO 13
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E25;[m3];1624,077384;404;404.1;GRUPO 25
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E32;[m3];2800,087056;409;409.1;GRUPO 32
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E33;[m3];5893,433873;410;410.1;GRUPO 33
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E61;[m3];1624,077917;411;411.1;GRUPO 61
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E62;[m3];8257,464645;412;412.1;GRUPO 62
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E63;[m3];16002,46045;413;413.1;GRUPO 63
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E64;[m3];2172,17472;414;414.1;GRUPO 64
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E65;[m3];3510,928875;415;415.1;GRUPO 65
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E68;[m3];3665,355187;417;417.1;GRUPO 68
18/11/2024;24/11/2024;A. COMPRIMIDO;GD;E90;[m3];1175,69346;420;420.1;GRUPO 90
18/11/2024;24/11/2024;AGUA;PMD;DCCC;[m3];1,869528974;201;201.2;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;A. COMPRIMIDO;PMD;SOPLADO;[m3];2095,737889;280;280.1;
18/11/2024;24/11/2024;A. COMPRIMIDO;PMD;FIBEX;[m3];1566,349768;202;202.1;
18/11/2024;24/11/2024;A. COMPRIMIDO;PMD;HXD Lamina;[m3];1870,27702;204;204.1;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;A. COMPRIMIDO;PMD;HXD Vena;[m3];2753,270189;205;205.1;HxD VENA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;FIBEX;[m3];2,898543282;202;202.2;
18/11/2024;24/11/2024;A. COMPRIMIDO;UTILITIES;SALA COMPRESORES;[m3];202338,8267;206;206.1;MCE+MVAR
18/11/2024;24/11/2024;A. COMPRIMIDO;UTILITIES;TOTAL COMPRESORES;[m3];202338,8267;208;208.1;MCE+MVAR
18/11/2024;24/11/2024;AGUA;OTROS;CONSUMO FABRICA;[m3];277,5470659;221;221.2;
18/11/2024;24/11/2024;AGUA;OTROS;MATRIZ PMD;[m3];117,2623191;224;224.2;
18/11/2024;24/11/2024;AGUA;PMD;HxD Lamina Control Spray;[m3];1,657638664;269;269.2;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;HxD Lamina Dummy Load;[m3];4,725101639;270;270.2;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;HxD Vena Control;[m3];0,757928831;271;271.2;HxD VENA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;HxD Vena Dummy Load;[m3];1,072771364;272;272.2;HxD VENA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;Agua caliente Primario;[m3];;292;292.2;TOTAL PMD
18/11/2024;24/11/2024;AGUA;PMD;RCC;[m3];0,296624409;277;277.2;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;AGUA;PMD;Sala Casing;[m3];2,053082874;278;278.2;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;AGUA;UTILITIES;Baños Op1;[m3];0,903972844;211;211.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;Baños Op2;[m3];0,84104068;212;212.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;BOMBA JOCKEY;[m3];1,37;281;281.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;CALDERA;[m3];558,579031;216;216.2;TOTAL PMD
18/11/2024;24/11/2024;AGUA;UTILITIES;Calderas (medidor sala bombas);[m3];93,76034169;217;217.2;TOTAL PMD
18/11/2024;24/11/2024;AGUA;UTILITIES;CLIMATIZADO SECTOR SMD2;[m3];32,96412529;218;218.2;HUMEDAD
18/11/2024;24/11/2024;AGUA;UTILITIES;Cocina;[m3];27,3145193;219;219.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;Complejo deportivo;[m3];34,85669068;220;220.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;Duchas;[m3];69,29659966;222;222.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;MEDIDOR GENERAL;[m3];366,8905615;225;225.2;MCE
18/11/2024;24/11/2024;AGUA;UTILITIES;Osmosis_Ppal_Consumida;[m3];120,6512442;352;352.2;
18/11/2024;24/11/2024;AGUA;UTILITIES;Osmosis_Ppal_Entrada;[m3];107,0126102;353;353.2;
18/11/2024;24/11/2024;AGUA;UTILITIES;Osmosis_Ppal_Rechazo;[m3];12,46854586;354;354.2;
18/11/2024;24/11/2024;AGUA;UTILITIES;Osmosis_Ppal_Reciclada;[m3];109,1370432;355;355.2;
18/11/2024;24/11/2024;AGUA;UTILITIES;PLANTA OSMOSIS;[m3];0;226;226.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;PLANTA RILES;[m3];0,03970493;227;227.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;Planta Riles (Salida);[m3];172,8129634;289;289.2;unitario
18/11/2024;24/11/2024;AGUA;UTILITIES;RECHAZO OSMOSIS;[m3];0;228;228.2;unitario
18/11/2024;24/11/2024;GAS;UTILITIES;MEDIDOR GENERAL;[m3];11809;225;225.5;MCE
18/11/2024;24/11/2024;Energía Eléctrica;FILTROMAT;FILTROMAT;[kWh];2708;203;203.3; GRUPO 203
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G100;[kWh];1485;100;100.3; GRUPO 100
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G101;[kWh];713;101;101.3; GRUPO 101
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G102;[kWh];774;102;102.3; GRUPO 102
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G44;[kWh];1074;44;44.3; GRUPO 44
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G46;[kWh];0;46;46.3; GRUPO 46
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G51;[kWh];601;51;51.3; GRUPO 51
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G73;[kWh];15;73;73.3; GRUPO 73
18/11/2024;24/11/2024;Energía Eléctrica;FMD;G84;[kWh];2744;84;84.3; GRUPO 84
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C25;[kWh];1983,875;25;25.3;GRUPO 25
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C33;[kWh];3978;33;33.3;GRUPO 33
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C64;[kWh];1362;64;64.3;GRUPO 64
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C65;[kWh];2555;65;65.3;GRUPO 65
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C68;[kWh];1885;68;68.3;GRUPO 68
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;C96;[kWh];0;96;96.3;GRUPO 96
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;E33;[kWh];1082,125;410;410.3;GRUPO 33
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;E64;[kWh];570;414;414.3;GRUPO 64
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;E65;[kWh];915;415;415.3;GRUPO 65
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;E68;[kWh];750;417;417.3;GRUPO 68
18/11/2024;24/11/2024;Energía Eléctrica;FOCKE;E96;[kWh];0;421;421.3;GRUPO 96
18/11/2024;24/11/2024;Energía Eléctrica;GD;C13;[kWh];272;13;13.3;GRUPO 13
18/11/2024;24/11/2024;Energía Eléctrica;GD;C32;[kWh];1585;32;32.3;GRUPO 32
18/11/2024;24/11/2024;Energía Eléctrica;GD;C61;[kWh];1191;61;61.3;GRUPO 61
18/11/2024;24/11/2024;Energía Eléctrica;GD;C62;[kWh];1270;62;62.3;GRUPO 62
18/11/2024;24/11/2024;Energía Eléctrica;GD;C63;[kWh];3460;63;63.3;GRUPO 63
18/11/2024;24/11/2024;Energía Eléctrica;GD;C90;[kWh];1110;90;90.3;GRUPO 90
18/11/2024;24/11/2024;Energía Eléctrica;GD;E13;[kWh];206;401;401.3;GRUPO 13
18/11/2024;24/11/2024;Energía Eléctrica;GD;E32;[kWh];331;409;409.3;GRUPO 32
18/11/2024;24/11/2024;Energía Eléctrica;GD;E61;[kWh];3817;411;411.3;GRUPO 61
18/11/2024;24/11/2024;Energía Eléctrica;GD;E62;[kWh];1875;412;412.3;GRUPO 62
18/11/2024;24/11/2024;Energía Eléctrica;GD;E63;[kWh];4678;413;413.3;GRUPO 63
18/11/2024;24/11/2024;Energía Eléctrica;GD;E90;[kWh];726;420;420.3;GRUPO 90
18/11/2024;24/11/2024;Energía Eléctrica;OFICINAS;Of. Adminstrativas;[kWh];558;254;254.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;OFICINAS;Of. Produccion;[kWh];231,4375;255;255.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;OFICINAS;TD Computacion;[kWh];1250;372;372.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;PMD;Admoist;[kWh];100;231;231.3;HxD VENA (pre-secado)
18/11/2024;24/11/2024;Energía Eléctrica;PMD;DCCC;[kWh];326,359375;201;201.3;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;Energía Eléctrica;PMD;Extractores Techo;[kWh];68;369;369.3;TOTAL PMD
18/11/2024;24/11/2024;Energía Eléctrica;PMD;Fibex;[kWh];2841;202;202.3;Fibex
18/11/2024;24/11/2024;Energía Eléctrica;PMD;General PMD;[kWh];13934,375;251;251.3;TOTAL PMD
18/11/2024;24/11/2024;Energía Eléctrica;PMD;HxD Lamina;[kWh];2142;204;204.3;
18/11/2024;24/11/2024;Energía Eléctrica;PMD;HxD Vena;[kWh];1955;205;205.3;
18/11/2024;24/11/2024;Energía Eléctrica;Supply;BMP;[kWh];1354;368;368.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;Supply;BPT;[kWh];4098,5;239;239.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 1;[kWh];4676,25;364;364.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 2;[kWh];798;365;365.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 3;[kWh];1340;366;366.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AA Oficinas;[kWh];558;367;367.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD1;[kWh];4654;232;232.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD2;[kWh];11350;233;233.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;ALMACENES;[kWh];1729;234;234.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AN3;[kWh];34;237;237.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;AN4;[kWh];1782,625;238;238.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Cabina 1 Climatizado SMD 1;[kWh];1825;213;213.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Cabina 2 Climatizado SMD 1;[kWh];0;214;214.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Cabina 3 Climatizado SMD 1;[kWh];1326;215;215.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Calderas;[kWh];1368;216;216.3;VAPOR TOTAL
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Chiller SMD1;[kWh];1503;329;329.3;TEMPERATURA
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Chiller SMD2;[kWh];2658;330;330.3;TEMPERATURA
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Climatizado Bod Transito;[kWh];1950;375;375.3;
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;CLIMATIZADO BODEGA HEBRAS;[kWh];6814,3;285;285.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Cocina;[kWh];17;219;219.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Colector 1;[kWh];389;241;241.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Colector 2;[kWh];1027;242;242.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Complejo deportivo;[kWh];307,84375;220;220.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Compresor SALA;[kWh];24296;243;243.3;MCE+MVAR
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;EP3;[kWh];1757;246;246.3;MCE1
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;EP4;[kWh];3280;247;247.3;MCE2
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;EP5;[kWh];1;248;248.3;MCE3
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Generador 1;[kWh];0;356;356.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Generador 2;[kWh];0;357;357.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Generador 3;[kWh];0;358;358.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Generador 4;[kWh];0;359;359.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Humidificadores SMD;[kWh];1816,991;370;370.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminación Acceso;[kWh];924;345;345.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminación BPT;[kWh];2369,5;346;346.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminacion FMD;[kWh];3357;347;347.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminación Oficinas;[kWh];231,4375;348;348.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminacion PMD;[kWh];3499;349;349.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 1.1;[kWh];2421;350;350.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 2;[kWh];632;351;351.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Manejadoras SMD 2;[kWh];6875,009;315;315.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;MEDIDOR GENERAL;[kWh];122400;225;225.3;MCE
8/04/2024;14/04/2024;Energía Eléctrica;UTILITIES;Osmosis Ppal;[kWh];26,03;360;360.3;
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Planta de Riles;[kWh];1242;361;361.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Planta Solar;[kWh];1071,417;291;291.3;IRRADIACION
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Planta_Solar_Ppal;[kWh];48702;362;362.3;IRRADIACION
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Sala de Bombas;[kWh];3836;371;371.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TDF Laboratorio;[kWh];755;373;373.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL ALUMBRADO;[kWh];13433,9;286;286.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL AN;[kWh];1816,6;257;257.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Total Climatizado Producción;[kWh];22818,3;374;374.3;HUMEDAD
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL COMPRESORES;[kWh];24296;208;208.3;MCE+MVAR
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL Energía Electrica;[kWh];172173,4;363;363.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL EP;[kWh];5038;258;258.3;MCE
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;TOTAL PALETIZADO;[kWh];3145;259;259.3;unitario
18/11/2024;24/11/2024;Energía Eléctrica;UTILITIES;Vacío;[kWh];3186;260;260.3;MCE
18/11/2024;24/11/2024;Energía Refrigeracion;UTILITIES;Chiller 1;[TNh];2915,03367;287;287.4;
18/11/2024;24/11/2024;Energía Refrigeracion;UTILITIES;Chiller 2;[TNh];2963,395738;288;288.4;
18/11/2024;24/11/2024;GAS;PMD;HxD Lamina;[m3];1912,102119;204;204.5;
18/11/2024;24/11/2024;GAS;PMD;HxD Vena;[m3];2042,087128;205;205.5;
18/11/2024;24/11/2024;GAS;UTILITIES;Calderas;[m3];6416,904453;216;216.5;VAPOR TOTAL
18/11/2024;24/11/2024;A. COMPRIMIDO;FOCKE;E96;[m3];0;421;421.1;GRUPO 96
18/11/2024;24/11/2024;AGUA;UTILITIES;RETORNO CONDENSADO;[m3];3,251500774;284;284.2;VAPOR TOTAL
18/11/2024;24/11/2024;CDD;UTILITIES;CDD;[°C];6;328;;
18/11/2024;24/11/2024;HDD;UTILITIES;HDD;[°C];9;331;;
18/11/2024;24/11/2024;VACIO;SMD;SMD;[m3];115955,7201;265;265.6;
18/11/2024;24/11/2024;VACIO;UTILITIES;B. Busch 1;[m3];52630,06441;316;316.6;
18/11/2024;24/11/2024;VACIO;UTILITIES;B. Busch 2;[m3];47014,93136;317;317.6;
18/11/2024;24/11/2024;VACIO;UTILITIES;B. Busch 3;[m3];6857,866874;318;318.6;
18/11/2024;24/11/2024;VACIO;UTILITIES;B. Busch 4;[m3];9452,856615;319;319.6;
18/11/2024;24/11/2024;VAPOR;FMD;G51;[kg];2914,645453;51;51.7; GRUPO 51
18/11/2024;24/11/2024;VAPOR;PMD;Admoist;[Tn];5,613942372;231;231.7;HxD VENA (pre-secado)
18/11/2024;24/11/2024;VAPOR;PMD;DCCC;[Tn];9,65136366;201;201.7;HxD LAMINA (pre-secado)
18/11/2024;24/11/2024;VAPOR;PMD;STS Vena;[Tn];34,20610453;266;266.7;HxD VENA (pre-secado)
18/11/2024;24/11/2024;VAPOR;UTILITIES;MEDIDOR GENERAL;[Tn];58,33195406;225;225.7;MCE
18/11/2024;24/11/2024;AGUA;PMD;TOTAL PMD;[m3];;279;279.2;TOTAL PMD
30/09/2024;6/10/2024;GAS;PMD;TOTAL PMD;[m3];5063,97;279;279.5;TOTAL PMD
30/09/2024;6/10/2024;AGUA;PMD;TOTAL PMD;[m3];83,4;279;279.2;TOTAL PMD
30/09/2024;6/10/2024;VAPOR;PMD;TOTAL PMD;[Tn];63,64447692;279;279.7;TOTAL PMD
30/09/2024;6/10/2024;AGUA;PMD;Admoist;[m3];19,06472;231;231.2;HxD VENA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Agua caliente Primario;[m3];31;292;292.2;TOTAL PMD
30/09/2024;6/10/2024;AGUA;PMD;DCCC;[m3];2,873285214;201;201.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;FIBEX;[m3];2,432343759;202;202.2;
30/09/2024;6/10/2024;AGUA;PMD;HxD Lamina Control Spray;[m3];1,469889924;269;269.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;HxD Lamina Dummy Load;[m3];7,65164799;270;270.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;HxD Vena Control;[m3];1,016880628;271;271.2;HxD VENA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;HxD Vena Dummy Load;[m3];1,653849178;272;272.2;HxD VENA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Lavado Admoist;[m3];0,677;274;274.2;HxD VENA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Lavado DCCC;[m3];0;320;320.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Lavado Fibex;[m3];0,819;275;275.2;Fibex
30/09/2024;6/10/2024;AGUA;PMD;Lavado HxD Lamina;[m3];8;321;321.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Lavado RCC;[m3];2;322;322.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Lavado sala Casing;[m3];1,638;276;276.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;RCC;[m3];0,617077447;277;277.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;PMD;Sala Casing;[m3];2,451414833;278;278.2;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;AGUA;UTILITIES;Torre sulzer 2;[m3];15,66;230;230.2;
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C13;[m3];0;13;13.1;GRUPO 13
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C25;[m3];0;25;25.1;GRUPO 25
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C32;[m3];3873,976146;32;32.1;GRUPO 32
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C33;[m3];6173,428821;33;33.1;GRUPO 33
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C61;[m3];9087,272121;61;61.1;GRUPO 61
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C62;[m3];0;62;62.1;GRUPO 62
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C63;[m3];12528,0239;63;63.1;GRUPO 63
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C64;[m3];3174,583297;64;64.1;GRUPO 64
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C65;[m3];5299,676271;65;65.1;GRUPO 65
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C68;[m3];3512,194014;68;68.1;GRUPO 68
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;C90;[m3];4585,034339;90;90.1;GRUPO 90
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;C96;[m3];0;96;96.1;GRUPO 96
30/09/2024;6/10/2024;A. COMPRIMIDO;PMD;DCCC;[m3];0;201;201.1;HxD LAMINA (pre-secado)
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E13;[m3];0;401;401.1;GRUPO 13
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E25;[m3];2129,124654;404;404.1;GRUPO 25
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E32;[m3];4119,073392;409;409.1;GRUPO 32
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E33;[m3];4054,101356;410;410.1;GRUPO 33
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E61;[m3];1792,173891;411;411.1;GRUPO 61
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E62;[m3];5209,729827;412;412.1;GRUPO 62
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E63;[m3];13865,22548;413;413.1;GRUPO 63
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E64;[m3];2304,67695;414;414.1;GRUPO 64
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E65;[m3];3205,175929;415;415.1;GRUPO 65
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E68;[m3];1997,852797;417;417.1;GRUPO 68
30/09/2024;6/10/2024;A. COMPRIMIDO;GD;E90;[m3];2067,948939;420;420.1;GRUPO 90
30/09/2024;6/10/2024;A. COMPRIMIDO;FOCKE;E96;[m3];2231,315513;421;421.1;GRUPO 96
30/09/2024;6/10/2024;A. COMPRIMIDO;PMD;FIBEX;[m3];1101,680211;202;202.1;
30/09/2024;6/10/2024;A. COMPRIMIDO;FILTROMAT;FILTROMAT;[m3];14704,38476;203;203.1; GRUPO 203
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G100;[m3];4330,593888;100;100.1; GRUPO 100
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G101;[m3];4740,193504;101;101.1; GRUPO 101
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G102;[m3];5749,821806;102;102.1; GRUPO 102
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G44;[m3];1727,931111;44;44.1; GRUPO 44
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G45;[m3];825,6530637;45;45.1; GRUPO 45
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G46;[m3];0;46;46.1; GRUPO 46
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G51;[m3];1749,368567;51;51.1; GRUPO 51
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G73;[m3];3275,268975;73;73.1; GRUPO 73
30/09/2024;6/10/2024;A. COMPRIMIDO;FMD;G84;[m3];3786,856974;84;84.1; GRUPO 84
